id,score_normalized,reviewed_at,vintage_id
1505030,89,2016-06-12T00:00:00Z,2231080
1838187,89,2016-06-30T00:00:00Z,2231080
2513712,88,2016-12-01T00:00:00Z,2231080
1368905,95,2017-04-29T00:00:00Z,85034294
1863916,95,2017-04-28T00:00:00Z,85034294
2542969,92,2017-04-01T00:00:00Z,85034294
3299042,93,2018-11-30T00:00:00Z,85034294
3504439,96,2019-12-18T00:00:00Z,85034294
3504446,95,2019-12-18T00:00:00Z,85034294
3504447,96,2014-01-01T00:00:00Z,85034294
2506242,86,2012-03-01T00:00:00Z,1288833
2541169,94,2010-03-01T00:00:00Z,1288833
2542846,95,2013-09-01T00:00:00Z,1288833
2542847,95,2012-02-01T00:00:00Z,1288833
2763372,90,2012-10-01T00:00:00Z,1288833
2839929,90,2010-06-01T00:00:00Z,1288833
3136674,95,2010-04-27T00:00:00Z,1288833
1367351,88,2013-04-26T00:00:00Z,2224423
2546343,88,2013-04-01T00:00:00Z,2224423
2664435,90,2013-04-25T00:00:00Z,2224423
2673298,91,2017-12-29T00:00:00Z,148159383
3323308,90,2018-12-28T00:00:00Z,148159383
1374997,95,2013-05-31T00:00:00Z,1659206
1761208,89,2011-10-31T00:00:00Z,1659206
3495281,93,2019-05-31T00:00:00Z,151065816
3497892,95,2019-08-07T00:00:00Z,151065816
3506389,97,2020-04-30T00:00:00Z,151065816
3219704,90,2018-10-07T00:00:00Z,150437613
1365783,93,2012-04-13T00:00:00Z,2184161
2663040,95,2012-04-26T00:00:00Z,2184161
3119908,92,2018-06-29T00:00:00Z,6127302
1368546,92,2017-04-29T00:00:00Z,141372374
1864108,92,2017-04-28T00:00:00Z,141372374
2546749,87,2017-04-01T00:00:00Z,141372374
3299146,90,2018-11-30T00:00:00Z,141372374
2543354,90,2016-04-01T00:00:00Z,36110065
219615,95,2016-04-28T00:00:00Z,14942711
1366480,96,2016-04-21T00:00:00Z,14942711
2527374,98,2017-02-01T00:00:00Z,14942711
2527376,97,2016-04-01T00:00:00Z,14942711
2947250,92,2018-02-21T00:00:00Z,14942711
2947286,88,2018-02-21T00:00:00Z,14942711
1808731,91,2016-12-30T00:00:00Z,14211206
611993,92,2017-03-31T00:00:00Z,4028647
611994,94,2015-04-30T00:00:00Z,4028647
1365832,93,2015-04-14T00:00:00Z,4028647
2543094,93,2015-04-01T00:00:00Z,4028647
1366455,89,2016-04-21T00:00:00Z,15485682
1835315,91,2016-04-28T00:00:00Z,15485682
2546160,88,2016-04-01T00:00:00Z,15485682
194730,87,2014-08-28T00:00:00Z,2327745
1366188,88,2014-04-20T00:00:00Z,2327745
2546287,88,2014-04-01T00:00:00Z,2327745
1371535,85,2008-01-20T00:00:00Z,1272673
1706153,92,2006-04-24T00:00:00Z,1272673
2546015,91,2008-05-01T00:00:00Z,1272673
2546016,89,2007-02-01T00:00:00Z,1272673
2546017,90,2006-11-01T00:00:00Z,1272673
2546018,90,2006-04-01T00:00:00Z,1272673
2829833,86,2006-06-01T00:00:00Z,1272673
2838871,86,2008-03-01T00:00:00Z,1272673
417966,94,2017-04-28T00:00:00Z,98592987
1368374,93,2017-04-29T00:00:00Z,98592987
2542963,92,2017-04-01T00:00:00Z,98592987
3298763,93,2018-11-30T00:00:00Z,98592987
1371990,92,2017-07-12T00:00:00Z,1165193
1723452,95,2008-04-30T00:00:00Z,1165193
1862563,92,2017-06-30T00:00:00Z,1165193
2498964,92,2008-06-01T00:00:00Z,1165193
2536663,90,2010-03-01T00:00:00Z,1165193
1782995,84,2014-04-30T00:00:00Z,2667640
2544523,86,2012-04-01T00:00:00Z,2667640
1922048,90,2013-09-03T00:00:00Z,1253213
2538071,92,2002-06-01T00:00:00Z,1253213
2837976,92,2004-03-01T00:00:00Z,1253213
3138016,88,2002-04-30T00:00:00Z,1253213
3321504,90,2002-04-01T00:00:00Z,1253213
3321505,94,2003-12-01T00:00:00Z,1253213
3321604,88,2004-12-01T00:00:00Z,1253213
1366384,90,2014-04-21T00:00:00Z,3341401
1775019,93,2014-08-28T00:00:00Z,3341401
2546299,88,2014-04-01T00:00:00Z,3341401
1783123,85,2014-04-30T00:00:00Z,2629403
3306597,93,2018-06-20T00:00:00Z,4902618
3324917,94,2018-12-28T00:00:00Z,4902618
3504270,94,2019-12-11T00:00:00Z,4902618
3506634,94,2020-05-11T00:00:00Z,4902618
3506635,95,2015-01-01T00:00:00Z,4902618
227601,93,2015-09-30T00:00:00Z,2194668
1576589,85,2013-06-25T00:00:00Z,2194668
1368213,95,2016-04-29T00:00:00Z,21322782
1834708,94,2016-04-28T00:00:00Z,21322782
2543025,93,2016-04-01T00:00:00Z,21322782
2947287,90,2018-02-21T00:00:00Z,21322782
3157769,94,2018-06-12T00:00:00Z,21322782
1365784,89,2012-04-13T00:00:00Z,2082308
2543568,90,2012-04-01T00:00:00Z,2082308
2663142,88,2012-04-26T00:00:00Z,2082308
1851229,89,2013-06-28T00:00:00Z,2099003
2538385,92,2013-04-01T00:00:00Z,2099003
1376509,89,2011-10-05T00:00:00Z,1183227
1734286,90,2009-02-25T00:00:00Z,1183227
2498556,81,2009-03-01T00:00:00Z,1183227
2839523,81,2007-06-01T00:00:00Z,1183227
3494678,92,2019-06-28T00:00:00Z,33216937
1367436,90,2013-04-26T00:00:00Z,2213372
2543168,92,2013-04-01T00:00:00Z,2213372
2664486,93,2013-04-25T00:00:00Z,2213372
1909832,90,2003-10-31T00:00:00Z,1275587
2498876,90,2003-06-01T00:00:00Z,1275587
2838230,90,2005-03-01T00:00:00Z,1275587
3224807,97,2018-10-31T00:00:00Z,96223214
1560868,85,2010-06-22T00:00:00Z,1821049
2544744,85,2008-05-01T00:00:00Z,92149
2544745,87,2007-01-01T00:00:00Z,92149
2544746,87,2006-04-01T00:00:00Z,92149
2834974,83,2006-06-01T00:00:00Z,92149
3226882,93,2018-10-04T00:00:00Z,151021564
3299962,95,2018-10-04T00:00:00Z,151021564
1365954,93,2016-04-18T00:00:00Z,14295289
1835753,95,2016-04-28T00:00:00Z,14295289
2543996,87,2016-04-01T00:00:00Z,14295289
2948567,92,2018-02-21T00:00:00Z,14295289
3001385,95,2018-06-12T00:00:00Z,14295289
1372132,89,2011-07-20T00:00:00Z,1151983
1706070,90,2006-04-24T00:00:00Z,1151983
1862619,92,2017-06-30T00:00:00Z,1151983
1931089,94,2011-07-03T00:00:00Z,1151983
2829811,88,2006-06-01T00:00:00Z,1151983
2838863,88,2008-03-01T00:00:00Z,1151983
2527067,96,2017-12-01T00:00:00Z,22165161
2949232,92,2018-04-27T00:00:00Z,22165161
1374917,91,2012-05-03T00:00:00Z,1399462
1736325,93,2010-04-27T00:00:00Z,1399462
2833534,86,2010-06-01T00:00:00Z,1399462
3169752,95,2012-11-12T00:00:00Z,1399462
3338280,92,2014-02-18T00:00:00Z,1399462
3489206,100,2019-03-14T00:00:00Z,1399462
3330191,88,2019-01-31T00:00:00Z,150700559
1891662,91,1998-04-30T00:00:00Z,1265648
2505536,90,1998-06-01T00:00:00Z,1265648
2541725,68,2011-01-01T00:00:00Z,1265648
2541726,86,2007-06-01T00:00:00Z,1265648
2541727,81,2006-11-01T00:00:00Z,1265648
2541728,81,2001-09-01T00:00:00Z,1265648
2541729,89,1999-03-01T00:00:00Z,1265648
2541730,91,1999-02-01T00:00:00Z,1265648
2541731,94,1998-04-01T00:00:00Z,1265648
2541945,77,2017-10-01T00:00:00Z,1265648
1371355,84,2016-02-07T00:00:00Z,6125349
1774545,86,2014-08-28T00:00:00Z,6125349
2549961,85,2014-04-01T00:00:00Z,6125349
611472,92,2016-12-30T00:00:00Z,141233379
2539049,86,2017-03-01T00:00:00Z,141233379
2543254,92,2016-02-01T00:00:00Z,3217262
2543255,92,2012-04-01T00:00:00Z,3217262
2544104,87,2015-04-01T00:00:00Z,6614336
1368672,87,2017-04-29T00:00:00Z,93395311
1863396,90,2017-04-28T00:00:00Z,93395311
1835818,92,2016-04-28T00:00:00Z,16791802
2948672,78,2018-02-21T00:00:00Z,16791802
1375135,85,2014-05-07T00:00:00Z,94654
1731923,81,2009-04-29T00:00:00Z,94654
2537015,85,2011-03-01T00:00:00Z,94654
2833129,83,2009-06-01T00:00:00Z,94654
2550124,85,2010-03-01T00:00:00Z,1149561
2833544,83,2010-06-01T00:00:00Z,1149561
612330,90,2002-04-30T00:00:00Z,86697
1376275,90,2014-10-20T00:00:00Z,86697
1904041,88,2002-04-30T00:00:00Z,86697
2537851,86,2002-06-01T00:00:00Z,86697
2837991,88,2004-03-01T00:00:00Z,86697
3017442,91,2002-04-01T00:00:00Z,86697
233044,96,2001-04-23T00:00:00Z,1241691
2841419,81,2001-06-01T00:00:00Z,1241691
1375403,89,2011-11-16T00:00:00Z,1315760
1712587,92,2007-04-30T00:00:00Z,1315760
2498575,85,2009-03-01T00:00:00Z,1315760
2839554,85,2007-06-01T00:00:00Z,1315760
1367276,88,2013-04-26T00:00:00Z,3858937
612015,92,2017-03-31T00:00:00Z,4422914
612016,92,2015-04-30T00:00:00Z,4422914
1365860,91,2015-04-16T00:00:00Z,4422914
3225769,91,2018-10-31T00:00:00Z,150602937
220022,94,2009-12-22T00:00:00Z,1155451
2355104,95,2012-06-01T00:00:00Z,1155451
3199125,95,2010-07-23T00:00:00Z,1155451
1369871,90,2009-08-31T00:00:00Z,1369126
1732222,91,2009-04-29T00:00:00Z,1369126
2537103,85,2011-03-01T00:00:00Z,1369126
2546654,88,2010-11-01T00:00:00Z,1369126
2546655,89,2009-04-01T00:00:00Z,1369126
2833184,85,2009-06-01T00:00:00Z,1369126
1554376,89,2010-06-21T00:00:00Z,1160698
1747430,93,2010-08-31T00:00:00Z,1160698
207850,96,2016-04-28T00:00:00Z,15830879
2445091,100,2016-06-01T00:00:00Z,15830879
2541995,94,2016-04-01T00:00:00Z,15830879
2948836,96,2018-02-21T00:00:00Z,15830879
3310591,98,2019-01-09T00:00:00Z,15830879
3311111,100,2019-01-11T00:00:00Z,15830879
3506938,98,2020-05-29T00:00:00Z,15830879
3506939,94,2020-05-29T00:00:00Z,15830879
3506940,97,2015-01-01T00:00:00Z,15830879
3506941,86,2020-05-29T00:00:00Z,15830879
3506942,96,2015-01-01T00:00:00Z,15830879
3506943,97,2020-05-29T00:00:00Z,15830879
3506944,98,2015-01-01T00:00:00Z,15830879
3506945,95,2015-01-01T00:00:00Z,15830879
3507138,97,2020-05-29T00:00:00Z,15830879
3114564,91,2018-08-07T00:00:00Z,1800314
2662944,87,2012-04-26T00:00:00Z,24331027
1859334,92,2017-08-31T00:00:00Z,22183998
2956101,92,2018-03-13T00:00:00Z,22183998
3448739,94,2019-05-27T00:00:00Z,3231210
3448740,93,2014-01-01T00:00:00Z,3231210
3448741,92,2014-01-01T00:00:00Z,3231210
1847514,85,2013-02-28T00:00:00Z,1874333
1372214,96,2011-07-24T00:00:00Z,1196726
1706193,95,2006-04-24T00:00:00Z,1196726
2829865,88,2006-06-01T00:00:00Z,1196726
2838884,88,2008-03-01T00:00:00Z,1196726
1706198,88,2006-04-24T00:00:00Z,1172228
2550290,84,2007-02-01T00:00:00Z,1172228
2550291,86,2006-04-01T00:00:00Z,1172228
2835018,83,2006-06-01T00:00:00Z,1172228
2838969,81,2008-04-01T00:00:00Z,1172228
1372664,95,2009-06-17T00:00:00Z,21940
1706069,95,2006-04-24T00:00:00Z,21940
1860103,95,2017-07-28T00:00:00Z,21940
2542408,93,2015-06-01T00:00:00Z,21940
2542409,94,2014-10-01T00:00:00Z,21940
2542410,95,2010-11-01T00:00:00Z,21940
2542411,95,2008-02-01T00:00:00Z,21940
2542412,94,2007-01-01T00:00:00Z,21940
2542413,94,2006-04-01T00:00:00Z,21940
2542414,94,2006-03-01T00:00:00Z,21940
2829810,92,2006-06-01T00:00:00Z,21940
2838862,93,2008-03-01T00:00:00Z,21940
3016027,91,2008-10-01T00:00:00Z,21940
1834886,89,2016-04-28T00:00:00Z,25592924
232822,99,2010-12-23T00:00:00Z,1413303
1376375,96,2012-10-25T00:00:00Z,1413303
3023197,94,2012-12-01T00:00:00Z,1413303
1888282,89,1997-04-25T00:00:00Z,1174741
2505313,88,1999-03-01T00:00:00Z,1174741
1371500,89,2015-01-02T00:00:00Z,2704047
1888353,91,1997-04-25T00:00:00Z,2704047
2505434,79,1999-03-01T00:00:00Z,2704047
1371375,90,2013-02-08T00:00:00Z,1934591
1762053,92,2011-05-02T00:00:00Z,1934591
1949665,94,2015-06-14T00:00:00Z,1934591
2505964,86,2011-06-01T00:00:00Z,1934591
2507748,88,2013-03-01T00:00:00Z,1934591
2542858,92,2012-02-01T00:00:00Z,1934591
2542859,92,2011-04-01T00:00:00Z,1934591
3179828,94,2014-03-11T00:00:00Z,1934591
3196859,81,2015-04-19T00:00:00Z,1934591
1368774,94,2017-04-29T00:00:00Z,95613398
1863919,95,2017-04-28T00:00:00Z,95613398
2542970,93,2017-04-01T00:00:00Z,95613398
3299044,93,2018-11-30T00:00:00Z,95613398
1735839,91,2009-02-25T00:00:00Z,1183838
2548858,92,2009-02-01T00:00:00Z,1183838
2548859,92,2007-03-01T00:00:00Z,1183838
2839133,86,2009-01-01T00:00:00Z,1183838
2839406,86,2007-06-01T00:00:00Z,1183838
1367027,88,2015-04-24T00:00:00Z,12707212
2546208,88,2015-04-01T00:00:00Z,12707212
1367385,92,2013-04-26T00:00:00Z,3507755
2664423,95,2013-04-25T00:00:00Z,3507755
1374418,91,2011-05-15T00:00:00Z,1289111
1917008,93,2004-04-26T00:00:00Z,1289111
2832960,90,2004-06-01T00:00:00Z,1289111
2838369,86,2006-03-01T00:00:00Z,1289111
1366642,90,2013-04-23T00:00:00Z,2225871
2543517,90,2013-04-01T00:00:00Z,2225871
3225254,96,2018-10-29T00:00:00Z,14226444
3494386,96,2019-05-31T00:00:00Z,14226444
3503963,98,2017-11-09T00:00:00Z,14226444
2537094,86,2011-03-01T00:00:00Z,1593849
2832985,79,2009-06-01T00:00:00Z,1593849
2833146,86,2009-06-01T00:00:00Z,1593849
1375401,90,2011-11-16T00:00:00Z,98164
1712521,92,2007-04-30T00:00:00Z,98164
2498535,92,2009-03-01T00:00:00Z,98164
2548839,92,2010-12-01T00:00:00Z,98164
2548840,92,2008-03-01T00:00:00Z,98164
2548841,91,2007-03-01T00:00:00Z,98164
2839485,92,2007-06-01T00:00:00Z,98164
1375103,90,2013-05-07T00:00:00Z,1925959
1761416,91,2011-05-02T00:00:00Z,1925959
2506114,76,2011-06-01T00:00:00Z,1925959
2543601,90,2011-04-01T00:00:00Z,1925959
3177936,91,2015-04-19T00:00:00Z,1925959
1834820,92,2016-04-28T00:00:00Z,20920019
2546181,88,2016-04-01T00:00:00Z,20920019
1367191,92,2014-04-25T00:00:00Z,1862409
1774549,93,2014-08-28T00:00:00Z,1862409
2446095,93,2016-06-01T00:00:00Z,1862409
2546285,88,2016-02-01T00:00:00Z,1862409
2546286,88,2014-04-01T00:00:00Z,1862409
216128,96,2010-12-23T00:00:00Z,1776212
1371215,97,2014-02-03T00:00:00Z,1776212
3021863,90,2014-02-01T00:00:00Z,1776212
3124392,91,2018-08-31T00:00:00Z,144901437
1949613,88,2015-05-07T00:00:00Z,2145812
2484687,79,2013-01-01T00:00:00Z,2145812
3179133,90,2014-04-23T00:00:00Z,2145812
204774,98,2013-10-31T00:00:00Z,2583804
1376885,96,2014-09-17T00:00:00Z,2583804
2506495,93,2016-01-01T00:00:00Z,2583804
1741871,88,2010-04-27T00:00:00Z,1178375
1367514,87,2016-04-26T00:00:00Z,20509735
3125994,93,2018-08-31T00:00:00Z,141454286
3505969,91,2020-04-07T00:00:00Z,141454286
3506269,92,2020-04-23T00:00:00Z,141454286
3506270,92,2015-01-01T00:00:00Z,141454286
1375139,85,2015-05-07T00:00:00Z,1475989
1803689,86,2015-04-30T00:00:00Z,1475989
3495256,90,2019-06-28T00:00:00Z,3593154
612568,87,1997-04-25T00:00:00Z,1234119
1372145,84,2011-07-21T00:00:00Z,1234119
2543356,90,2016-04-01T00:00:00Z,17080709
3119993,90,2018-08-31T00:00:00Z,5874727
1801595,84,2015-04-30T00:00:00Z,8730783
611572,92,2017-03-31T00:00:00Z,4572272
611573,95,2015-04-30T00:00:00Z,4572272
1365836,94,2015-04-14T00:00:00Z,4572272
2542008,94,2015-04-01T00:00:00Z,4572272
2665101,91,2017-08-31T00:00:00Z,94138385
3031464,90,2017-04-01T00:00:00Z,94138385
2672308,94,2017-11-30T00:00:00Z,8033072
2543183,92,2013-04-01T00:00:00Z,5045066
2664876,93,2013-04-25T00:00:00Z,5045066
1365740,90,2012-04-10T00:00:00Z,1766503
1954425,94,2015-03-07T00:00:00Z,1766503
2543206,93,2012-04-01T00:00:00Z,1766503
2662936,94,2012-04-26T00:00:00Z,1766503
1365935,88,2016-04-18T00:00:00Z,15074719
1835754,94,2016-04-28T00:00:00Z,15074719
2543384,90,2016-04-01T00:00:00Z,15074719
1000959,96,2017-08-03T00:00:00Z,4656909
1958540,95,2017-08-03T00:00:00Z,4656909
3119447,95,2018-06-29T00:00:00Z,4656909
1857390,92,2017-10-31T00:00:00Z,20995605
2543961,87,2016-04-01T00:00:00Z,20995605
1732276,91,2009-04-29T00:00:00Z,1165468
2537033,86,2011-03-01T00:00:00Z,1165468
2546683,88,2010-03-01T00:00:00Z,1165468
2546684,88,2009-04-01T00:00:00Z,1165468
2839834,85,2009-06-01T00:00:00Z,1165468
1858080,93,2017-08-31T00:00:00Z,151109044
2567655,87,2017-04-01T00:00:00Z,151109044
1367558,90,2017-04-26T00:00:00Z,103394
1875976,92,1993-08-23T00:00:00Z,103394
3447832,95,2019-04-04T00:00:00Z,4580459
1372435,91,2013-07-31T00:00:00Z,93692
2833748,88,2005-06-01T00:00:00Z,93692
2838575,88,2007-03-01T00:00:00Z,93692
3120213,89,2018-07-31T00:00:00Z,152676032
3497830,90,2019-07-31T00:00:00Z,152676032
1366833,88,2012-04-24T00:00:00Z,2289355
2663007,89,2012-04-26T00:00:00Z,2289355
1722788,88,2008-04-30T00:00:00Z,1248960
1862502,87,2017-06-30T00:00:00Z,1248960
2536633,88,2010-03-01T00:00:00Z,1248960
2832784,89,2008-06-01T00:00:00Z,1248960
2529650,93,2015-03-01T00:00:00Z,1206620
1844959,91,2013-10-31T00:00:00Z,3322337
1365865,89,2015-04-16T00:00:00Z,14880501
1801935,89,2015-04-30T00:00:00Z,14880501
1868745,87,2017-03-31T00:00:00Z,14880501
3494496,93,2019-06-28T00:00:00Z,24771816
1366768,90,2016-04-23T00:00:00Z,19958288
1835714,90,2016-04-28T00:00:00Z,19958288
1763320,93,2011-05-02T00:00:00Z,2533094
2505754,85,2011-06-01T00:00:00Z,2533094
2507811,85,2013-03-01T00:00:00Z,2533094
1366647,94,2013-04-23T00:00:00Z,2539006
2664408,92,2013-04-25T00:00:00Z,2539006
212800,95,2010-04-27T00:00:00Z,1360280
1373107,93,2010-06-28T00:00:00Z,1360280
2539466,90,2012-01-01T00:00:00Z,1360280
2542091,94,2013-09-01T00:00:00Z,1360280
2542092,92,2010-03-01T00:00:00Z,1360280
2839880,86,2010-06-01T00:00:00Z,1360280
2505040,88,2000-10-01T00:00:00Z,1440541
2673859,85,1993-02-28T00:00:00Z,1440541
2673979,90,1993-02-28T00:00:00Z,1440541
1365872,87,2015-04-16T00:00:00Z,23971659
1801581,90,2015-04-30T00:00:00Z,23971659
1868566,90,2017-03-31T00:00:00Z,23971659
1736554,93,2010-04-27T00:00:00Z,1426943
2537299,86,2010-06-01T00:00:00Z,1426943
2539460,90,2012-01-01T00:00:00Z,1426943
2576914,86,2017-10-01T00:00:00Z,10674045
1556881,88,2016-07-21T00:00:00Z,4687970
1849312,84,2013-04-25T00:00:00Z,7555786
2544304,87,2013-04-01T00:00:00Z,7555786
1815449,85,2016-10-28T00:00:00Z,2258838
2544260,87,2013-04-01T00:00:00Z,2258838
197337,98,2011-05-02T00:00:00Z,1745897
1366024,97,2011-04-20T00:00:00Z,1745897
1949795,96,2015-12-21T00:00:00Z,1745897
2505683,85,2011-06-01T00:00:00Z,1745897
2506044,95,2011-06-01T00:00:00Z,1745897
2507750,92,2013-03-01T00:00:00Z,1745897
2542072,93,2015-09-01T00:00:00Z,1745897
2542073,94,2015-09-01T00:00:00Z,1745897
2542074,94,2011-04-01T00:00:00Z,1745897
3179823,96,2014-03-11T00:00:00Z,1745897
1812778,88,2016-10-28T00:00:00Z,14986332
3189602,85,2017-06-07T00:00:00Z,14986332
1365934,89,2016-04-18T00:00:00Z,14525562
1835430,90,2016-04-28T00:00:00Z,14525562
2546164,88,2016-04-01T00:00:00Z,14525562
2948289,83,2018-02-21T00:00:00Z,14525562
232994,93,2005-04-29T00:00:00Z,1299973
1372662,91,2009-06-17T00:00:00Z,1299973
2838514,93,2007-03-01T00:00:00Z,1299973
2839950,95,2005-06-01T00:00:00Z,1299973
3016073,92,2007-10-01T00:00:00Z,1299973
611606,92,2017-03-31T00:00:00Z,4419288
611607,92,2015-04-30T00:00:00Z,4419288
1366607,93,2015-04-22T00:00:00Z,4419288
1376440,87,2014-10-28T00:00:00Z,12729364
1803739,87,2015-04-30T00:00:00Z,12729364
1870894,95,2017-02-28T00:00:00Z,2188381
2542033,94,2013-04-01T00:00:00Z,2188381
2664331,93,2013-04-25T00:00:00Z,2188381
1366786,90,2016-04-23T00:00:00Z,32270984
1835168,94,2016-04-28T00:00:00Z,32270984
2543353,90,2016-04-01T00:00:00Z,32270984
2949199,90,2018-02-21T00:00:00Z,32270984
1372163,91,2013-07-22T00:00:00Z,1815451
1761329,93,2011-05-02T00:00:00Z,1815451
2506069,90,2011-06-01T00:00:00Z,1815451
2507754,90,2013-03-01T00:00:00Z,1815451
3177924,91,2015-04-19T00:00:00Z,1815451
1366716,86,2014-04-23T00:00:00Z,3101513
1774462,86,2014-08-28T00:00:00Z,3101513
1735818,88,2010-04-27T00:00:00Z,1427327
2354195,91,2017-11-09T00:00:00Z,1427327
1365940,85,2016-04-18T00:00:00Z,19480750
1835533,91,2016-04-28T00:00:00Z,19480750
2543975,87,2016-04-01T00:00:00Z,19480750
1720637,90,2008-02-29T00:00:00Z,11563
1871572,90,2017-02-28T00:00:00Z,11563
2529646,95,2015-03-01T00:00:00Z,11563
2844237,86,2009-10-01T00:00:00Z,11563
2934865,93,2010-02-01T00:00:00Z,11563
211698,96,2010-04-27T00:00:00Z,2284259
1373100,93,2010-06-28T00:00:00Z,2284259
2542894,92,2013-03-01T00:00:00Z,2284259
2542895,93,2011-04-01T00:00:00Z,2284259
3489148,94,2019-03-14T00:00:00Z,2284259
196644,98,2011-05-02T00:00:00Z,1967798
2484665,83,2013-01-01T00:00:00Z,1967798
2505755,81,2011-06-01T00:00:00Z,1967798
2527388,98,2017-05-01T00:00:00Z,1967798
2527389,95,2012-02-01T00:00:00Z,1967798
2527391,96,2011-04-01T00:00:00Z,1967798
3504420,99,2014-02-13T00:00:00Z,1967798
3504911,99,2015-02-27T00:00:00Z,1967798
1366383,93,2012-04-21T00:00:00Z,1878296
2542044,94,2016-11-01T00:00:00Z,1878296
2542045,91,2012-04-01T00:00:00Z,1878296
2663109,92,2012-04-26T00:00:00Z,1878296
1834754,89,2016-04-28T00:00:00Z,16427136
2549934,85,2016-04-01T00:00:00Z,16427136
1368515,90,2017-04-29T00:00:00Z,104775828
1863449,90,2017-04-28T00:00:00Z,104775828
3298819,87,2018-11-30T00:00:00Z,104775828
3124343,89,2018-07-31T00:00:00Z,147116917
1775119,85,2014-08-28T00:00:00Z,2847458
3209518,16,2018-10-26T00:00:00Z,2847458
3498868,92,2019-08-30T00:00:00Z,154788044
3504290,91,2019-12-12T00:00:00Z,154788044
3505208,93,2020-02-14T00:00:00Z,154788044
3505632,92,2020-03-19T00:00:00Z,154788044
1366600,89,2015-04-22T00:00:00Z,4547656
1801685,91,2015-04-30T00:00:00Z,4547656
1868617,91,2017-03-31T00:00:00Z,4547656
1949763,88,2015-11-16T00:00:00Z,2080719
2507809,93,2013-03-01T00:00:00Z,2080719
2539577,92,2011-06-01T00:00:00Z,2080719
2545203,95,2012-02-01T00:00:00Z,2080719
2545204,96,2012-02-01T00:00:00Z,2080719
2545205,95,2011-04-01T00:00:00Z,2080719
3136677,94,2011-05-02T00:00:00Z,2080719
3177962,93,2015-04-19T00:00:00Z,2080719
612552,91,2017-03-31T00:00:00Z,10770394
1366621,91,2015-04-22T00:00:00Z,10770394
2543420,90,2015-04-01T00:00:00Z,10770394
218988,96,2009-04-29T00:00:00Z,1318145
1372388,92,2009-07-30T00:00:00Z,1318145
2833278,86,2009-06-01T00:00:00Z,1318145
1835970,92,2016-04-28T00:00:00Z,23072906
2544013,87,2016-04-01T00:00:00Z,23072906
2948846,84,2018-02-21T00:00:00Z,23072906
2670072,92,2017-12-29T00:00:00Z,150311419
222277,93,2016-03-04T00:00:00Z,2180193
1367127,87,2013-04-25T00:00:00Z,2026963
1815272,86,2016-10-28T00:00:00Z,2026963
1815273,94,2016-10-28T00:00:00Z,2026963
2544234,87,2013-04-01T00:00:00Z,2026963
2861179,90,2015-06-01T00:00:00Z,2026963
1366826,92,2012-04-24T00:00:00Z,1841358
1830378,93,2012-04-26T00:00:00Z,1841358
2543223,93,2012-04-01T00:00:00Z,1841358
1366182,87,2014-04-20T00:00:00Z,3235920
1774919,88,2014-08-28T00:00:00Z,3235920
1369124,87,2016-08-01T00:00:00Z,1153259
1909571,88,2003-10-31T00:00:00Z,1153259
2498782,83,2003-06-01T00:00:00Z,1153259
2838169,83,2005-03-01T00:00:00Z,1153259
1891790,93,1998-04-30T00:00:00Z,1450684
2537328,93,1998-06-01T00:00:00Z,1450684
2549444,93,2008-09-01T00:00:00Z,1450684
2549445,89,2008-02-01T00:00:00Z,1450684
2549446,94,2008-02-01T00:00:00Z,1450684
2549447,93,2007-06-01T00:00:00Z,1450684
2549448,92,2003-09-01T00:00:00Z,1450684
2549449,93,2003-07-01T00:00:00Z,1450684
2549450,94,1999-04-01T00:00:00Z,1450684
2549451,95,1998-04-01T00:00:00Z,1450684
1377355,89,2014-09-06T00:00:00Z,1552164
1762166,90,2011-05-02T00:00:00Z,1552164
2484624,65,2013-01-01T00:00:00Z,1552164
2506115,85,2011-06-01T00:00:00Z,1552164
2542848,92,2011-04-01T00:00:00Z,1552164
2545896,92,2012-02-01T00:00:00Z,1552164
2545897,91,2011-04-01T00:00:00Z,1552164
1365831,91,2015-04-14T00:00:00Z,5127886
1801817,90,2015-04-30T00:00:00Z,5127886
1868670,88,2017-03-31T00:00:00Z,5127886
2546232,88,2015-04-01T00:00:00Z,5127886
2501515,86,2013-03-01T00:00:00Z,1898482
2538092,86,2011-06-01T00:00:00Z,1898482
1366007,87,2012-04-19T00:00:00Z,2888618
1366154,90,2014-04-20T00:00:00Z,2278216
1775005,88,2014-08-28T00:00:00Z,2278216
2543483,90,2014-04-01T00:00:00Z,2278216
2498608,88,2009-03-01T00:00:00Z,1240976
2548876,93,2008-03-01T00:00:00Z,1240976
2548877,89,2007-03-01T00:00:00Z,1240976
2839440,81,2007-06-01T00:00:00Z,1240976
2839603,86,2007-06-01T00:00:00Z,1240976
1000957,87,2016-05-10T00:00:00Z,12411806
2666738,94,2017-08-31T00:00:00Z,12411806
1900656,92,2000-04-21T00:00:00Z,1259275
2537637,83,2000-06-01T00:00:00Z,1259275
1366019,90,2016-04-19T00:00:00Z,17550894
1835623,92,2016-04-28T00:00:00Z,17550894
2948454,91,2018-02-21T00:00:00Z,17550894
2946535,89,2018-04-27T00:00:00Z,152785072
3500698,96,2019-08-08T00:00:00Z,86021262
1781511,84,2014-04-30T00:00:00Z,1664002
2544510,86,2012-04-01T00:00:00Z,1664002
250267,94,2008-04-30T00:00:00Z,2801102
1862544,95,2017-06-30T00:00:00Z,2801102
